2,3.6770300254,0.5354373718
4,3.9211165675,0.7795239139
8,3.1031979799,0.0383946737
16,2.9490714587,0.1925211949
32,3.2107446543,0.0691520008
64,3.4813361148,0.3397434612
128,3.1695738174,0.0279811638
256,3.1172306214,0.0243620322
512,3.1540132968,0.0124206433
1024,3.1155729339,0.0260197197
2048,3.1423365155,0.0007438619
4096,3.1354178718,0.0061747818
8192,3.1184694716,0.0231231820
16384,3.1414389265,0.0001537271
32768,3.1413478764,0.0002447772
65536,3.1441340591,0.0025414055
131072,3.1431187001,0.0015260465
262144,3.1423953180,0.0008026644
524288,3.1411302307,0.0004624229
1048576,3.1409058776,0.0006867760
2097152,3.1418416813,0.0002490277
